Gene_Symbol,Detection_Rate_%,Mean_CPM_percell_All,Mean_CPM_percell_Only_Detected,Aggregated_CPM,Cell_Type,Replicate,Dataset,Sample_ID,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Found
CD46,78.17,3.602400064468384,4.6082000732421875,94.85649871826172,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CDC42,86.79,4.766200065612793,5.491600036621094,279.7781982421875,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CDH11,2.48,0.08669999986886978,3.501499891281128,1.2609000205993652,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CDK4,65.12,2.7983999252319336,4.297299861907959,65.11930084228516,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CEACAM16,0.15,0.005200000014156103,3.348599910736084,0.05820000171661377,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CEBPA,39.01,1.5814000368118286,4.053899765014648,28.340599060058594,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CEL,2.68,0.08969999849796295,3.3415000438690186,1.0475000143051147,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CEP85L,7.43,0.2825999855995178,3.803800106048584,4.034800052642822,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CFB,8.51,0.3075000047683716,3.6122000217437744,3.6856000423431396,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CFH,9.75,0.36309999227523804,3.722899913787842,5.780600070953369,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CFI,1.39,0.05380000174045563,3.864500045776367,0.9311000108718872,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHAMP1,27.04,0.9822999835014343,3.63319993019104,12.957900047302246,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHCHD10,85.66,4.8242998123168945,5.632299900054932,338.7677917480469,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHD3,22.08,0.8014000058174133,3.6289000511169434,10.009400367736816,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHD4,70.33,3.127500057220459,4.446899890899658,78.83370208740234,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHMP2B,65.79,2.7983999252319336,4.253600120544434,63.101898193359375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHN1,7.48,0.26460000872612,3.536900043487549,3.200700044631958,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHRNA4,0.1,0.003700000001117587,3.5648000240325928,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHRNB1,13.62,0.4823000133037567,3.5401999950408936,5.780600070953369,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CHRNB2,0.05,0.001500000013038516,2.9867000579833984,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CITED2,76.47,3.8731000423431396,5.064899921417236,169.2675018310547,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CLCN6,15.48,0.5654000043869019,3.652600049972534,6.905700206756592,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CLCN7,12.69,0.45989999175071716,3.6231000423431396,5.567200183868408,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CNNM2,19.3,0.7031000256538391,3.6433000564575195,8.806699752807617,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CNOT3,31.58,1.1670000553131104,3.695499897003174,15.88700008392334,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COCH,5.57,0.1906999945640564,3.4214999675750732,2.191999912261963,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL10A1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL11A1,2.53,0.09539999812841415,3.775099992752075,1.222100019454956,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL11A2,0.83,0.02930000051856041,3.5452001094818115,0.31040000915527344,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL1A2,36.69,1.6025999784469604,4.368199825286865,47.835601806640625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL4A3,1.29,0.04659999907016754,3.609800100326538,0.6207000017166138,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL4A4,2.94,0.10209999978542328,3.472100019454956,1.416100025177002,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL5A2,3.77,0.13590000569820404,3.6084001064300537,1.687600016593933,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL6A1,63.11,2.6972999572753906,4.274199962615967,55.69179916381836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL6A2,53.92,2.204699993133545,4.088699817657471,40.15399932861328,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COL6A3,0.88,0.03009999915957451,3.436199903488159,0.3492000102996826,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
COMP,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CPOX,25.9,0.9398999810218811,3.628499984741211,12.104399681091309,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CRX,0.05,0.0017000000225380063,3.3355000019073486,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CSDE1,87.25,4.687900066375732,5.372600078582764,225.32789611816406,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CSNK2A1,75.8,3.464200019836426,4.570199966430664,92.74210357666016,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CSNK2B,81.58,4.15880012512207,5.097899913787842,173.84539794921875,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CSRP3,0.88,0.03530000150203705,4.018899917602539,1.2997000217437744,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CTLA4,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CTNND1,68.11,2.9344000816345215,4.308199882507324,63.97480010986328,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CTR9,35.96,1.3693000078201294,3.8073999881744385,20.115800857543945,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CUX2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CXCR4,0.72,0.027799999341368675,3.849299907684326,0.426800012588501,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
CYFIP2,18.63,0.6836000084877014,3.669600009918213,8.981300354003906,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DCC,0.15,0.0052999998442828655,3.406399965286255,0.05820000171661377,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DCTN1,23.53,0.8621000051498413,3.6638998985290527,11.696999549865723,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DDR2,3.1,0.11100000143051147,3.5850000381469727,1.2415000200271606,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DES,1.08,0.0406000018119812,3.744800090789795,1.0087000131607056,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DHX30,31.63,1.176200032234192,3.7184998989105225,16.13920021057129,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DIAPH1,69.2,3.0425000190734863,4.396900177001953,71.152099609375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNAJB11,66.87,2.898200035095215,4.333899974822998,67.64099884033203,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNAJB6,69.3,3.025599956512451,4.366099834442139,73.59619903564453,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNAJC5,43.76,1.6730999946594238,3.8236000537872314,26.09040069580078,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNM1,8.72,0.31850001215934753,3.652100086212158,3.4723000526428223,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNM1L,34.83,1.3260999917984009,3.8073999881744385,19.669599533081055,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DNM2,36.69,1.4005999565124512,3.8178000450134277,20.2903995513916,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DPF2,50.31,1.962499976158142,3.9007999897003174,30.959299087524414,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DSC2,53.3,2.171799898147583,4.07450008392334,40.40620040893555,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
DSPP,0.1,0.003599999938160181,3.5078999996185303,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EED,18.27,0.6549999713897705,3.5861001014709473,7.972599983215332,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EEF1A2,65.02,2.9677999019622803,4.564799785614014,91.09329986572266,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EFEMP1,50.46,2.156399965286255,4.273200035095215,68.1259994506836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EGFR,60.37,2.609999895095825,4.323200225830078,60.77410125732422,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EGR2,2.01,0.07410000264644623,3.680799961090088,0.7953000068664551,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EIF2S3,70.28,3.039299964904785,4.324699878692627,65.77880096435547,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ELANE,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ELOVL4,13.0,0.4684999883174896,3.6033999919891357,6.091000080108643,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ELP4,20.18,0.7269999980926514,3.6033999919891357,8.981300354003906,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EMC1,43.34,1.684399962425232,3.886199951171875,27.021499633789062,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EPCAM,93.81,6.332200050354004,6.750199794769287,951.3004150390625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EPHB4,38.96,1.482300043106079,3.804800033569336,22.016799926757812,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ETS1,6.6,0.24390000104904175,3.6928000450134277,4.6554999351501465,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
EZH2,10.58,0.3815000057220459,3.6064999103546143,4.442200183868408,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
F11,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
F12,44.48,1.7301000356674194,3.8898000717163086,28.65089988708496,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
F2,67.85,2.9693000316619873,4.375999927520752,67.29190063476562,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
F5,2.73,0.0982000008225441,3.5910000801086426,1.1445000171661377,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FAM111B,0.1,0.0024999999441206455,2.4486000537872314,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FAR1,31.68,1.1984000205993652,3.7825000286102295,16.50779914855957,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FBLN5,29.82,1.1193000078201294,3.753000020980835,16.97330093383789,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FBXO38,16.92,0.6154000163078308,3.6363000869750977,7.526400089263916,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGA,95.51,7.1458001136779785,7.4816999435424805,2498.93603515625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGB,94.99,7.020400047302246,7.3902997970581055,2283.48193359375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGF12,0.93,0.03150000050663948,3.3922998905181885,0.3492000102996826,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGF8,0.21,0.0066999997943639755,3.2421000003814697,0.07760000228881836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGF9,0.41,0.015399999916553497,3.7309000492095947,0.15520000457763672,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGFR2,9.03,0.3294999897480011,3.6494998931884766,4.694300174713135,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGFR3,29.67,1.1380000114440918,3.8355000019073486,15.518500328063965,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FGG,90.35,6.169000148773193,6.8277997970581055,1332.7828369140625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FHOD3,0.05,0.00139999995008111,2.7495999336242676,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FLI1,0.67,0.021199999377131462,3.1579999923706055,0.329800009727478,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FLT4,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FN1,97.52,7.276800155639648,7.461599826812744,2208.333984375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FOXA2,64.71,2.872999906539917,4.440100193023682,80.6958999633789,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FOXE3,0.36,0.013500000350177288,3.742799997329712,0.13580000400543213,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FOXJ1,5.73,0.20389999449253082,3.5606000423431396,2.6187000274658203,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FOXN1,0.1,0.003700000001117587,3.606800079345703,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FTH1,99.12,8.274399757385254,8.347700119018555,6155.587890625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FUS,80.86,3.812999963760376,4.715700149536133,108.97830200195312,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
FXYD2,1.7,0.06289999932050705,3.696899890899658,0.659500002861023,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABBR2,0.1,0.004000000189989805,3.9100000858306885,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABRA1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABRB2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABRB3,1.29,0.04490000009536743,3.4837000370025635,0.5236999988555908,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABRD,0.21,0.007899999618530273,3.8201000690460205,0.09700000286102295,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GABRG2,1.03,0.036400001496076584,3.527600049972534,0.4074000120162964,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GANAB,79.57,3.739000082015991,4.69920015335083,106.55359649658203,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GARS1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
GBA1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
GDAP1,1.24,0.04270000010728836,3.4507999420166016,0.5236999988555908,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GDF2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GFAP,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GFI1B,0.26,0.009100000374019146,3.5234999656677246,0.09700000286102295,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GGCX,44.07,1.7072999477386475,3.8743999004364014,26.070999145507812,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GJB3,1.34,0.04500000178813934,3.3570001125335693,0.5625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GJB6,0.05,0.0017999999690800905,3.4177000522613525,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GLUD1,62.59,2.6489999294281006,4.2322998046875,58.91189956665039,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GLUL,86.07,4.793799877166748,5.569799900054932,337.662109375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GMNN,44.12,1.7022000551223755,3.858299970626831,27.060300827026367,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GNAI1,16.77,0.6040999889373779,3.602400064468384,8.57390022277832,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GNAO1,0.62,0.0210999995470047,3.405600070953369,0.23280000686645508,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GNAT1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GNB1,77.4,3.6719000339508057,4.744200229644775,121.52890014648438,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GNB4,26.37,0.9898999929428101,3.7544000148773193,15.479700088500977,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GP1BA,1.34,0.04619999974966049,3.4467999935150146,0.5042999982833862,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GREM1,0.72,0.025699999183416367,3.5624001026153564,0.329800009727478,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRHL2,7.53,0.2678000032901764,3.555299997329712,3.2976999282836914,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRIA1,0.1,0.0035000001080334187,3.376499891281128,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRIA2,0.21,0.007799999788403511,3.7723000049591064,0.07760000228881836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRIA4,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRIN1,1.08,0.03819999843835831,3.5262999534606934,0.4074000120162964,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRIN2D,1.14,0.03840000182390213,3.385499954223633,0.426800012588501,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GRN,84.98,4.349899768829346,5.118500232696533,174.8347930908203,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GSDME,9.13,0.32170000672340393,3.5225000381469727,3.996000051498413,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GUCA1A,13.88,0.5257999897003174,3.7885000705718994,7.894999980926514,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
GUCY2D,46.39,1.8245999813079834,3.9333999156951904,31.03689956665039,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
H1-4,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
H3-3A,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
H4C5,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
HAND1,0.41,0.01899999938905239,4.612199783325195,0.7371000051498413,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
HAND2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
HBA1,0.1,0.003100000089034438,3.0441999435424805,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
HBB,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
HCN1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
HCN4,0.05,0.0017000000225380063,3.3798000812530518,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
