Dataset,Sample_ID,Cell_Type,Replicate,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Symbol,Detection_Rate_%,Mean_Log1pCPM_percell_All,Mean_Log1pCPM_percell_Only_Detected,Aggregated_CPM,Gene_Found
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IFIH1,12.58,0.4426000118255615,3.518199920654297,4.980100154876709,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IFT140,19.85,0.7013999819755554,3.5344998836517334,7.621200084686279,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IGF2,41.45,2.4881999492645264,6.002600193023682,237.06460571289062,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IKBKB,19.07,0.6947000026702881,3.6422998905181885,7.426199913024902,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IKZF2,1.85,0.06620000302791595,3.5708000659942627,0.6919000148773193,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IKZF3,0.62,0.02019999921321869,3.2600998878479004,0.1949000060558319,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IMPDH1,21.92,0.7577000260353088,3.45740008354187,10.262200355529785,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IMPG1,0.37,0.013700000010430813,3.702699899673462,0.1168999969959259,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,INF2,44.2,1.714400053024292,3.878499984741211,27.677799224853516,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,INS,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IRF2BPL,7.6,0.26440000534057617,3.4774999618530273,2.6800999641418457,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,IRF4,0.06,0.002300000051036477,3.7323999404907227,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,ISL1,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,ITGA2B,0.77,0.026100000366568565,3.376199960708618,0.2728999853134155,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,ITGB3,0.53,0.01769999973475933,3.3740999698638916,0.1657000035047531,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,ITPR1,11.78,0.42419999837875366,3.6019999980926514,5.20419979095459,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,JAK1,77.99,3.60509991645813,4.622399806976318,91.3855972290039,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,JPH2,2.26,0.09030000120401382,4.000500202178955,0.8185999989509583,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KBTBD13,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNA1,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNA2,0.03,0.000699999975040555,2.286099910736084,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNB1,0.37,0.013100000098347664,3.5201001167297363,0.1266999989748001,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNC1,1.42,0.05180000141263008,3.645400047302246,0.4580000042915344,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNC2,0.19,0.0071000000461936,3.8457000255584717,0.05849999934434891,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNC3,3.62,0.12409999966621399,3.430799961090088,1.247499942779541,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNH1,0.53,0.01759999990463257,3.342600107192993,0.1754000037908554,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNH5,0.15,0.0052999998442828655,3.4547998905181885,0.048700001090765,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNJ11,0.71,0.026100000366568565,3.676300048828125,0.22419999539852142,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNJ2,0.71,0.02459999918937683,3.4595000743865967,0.2533999979496002,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNJ5,0.25,0.009200000204145908,3.736999988555908,0.07800000160932541,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNK3,0.06,0.002099999925121665,3.3461999893188477,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNK4,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNMA1,0.74,0.025800000876188278,3.4762001037597656,0.31189998984336853,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNQ3,0.34,0.01209999993443489,3.544300079345703,0.1168999969959259,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNQ4,0.43,0.014499999582767487,3.3619000911712646,0.1363999992609024,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KCNT1,0.06,0.002400000113993883,3.9321000576019287,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KDF1,40.68,1.510200023651123,3.712399959564209,23.818500518798828,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KDM3B,50.02,1.9622000455856323,3.923099994659424,29.032499313354492,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KDM4B,52.21,2.116300106048584,4.053500175476074,32.112098693847656,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KDR,0.03,0.000699999975040555,2.202500104904175,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KIDINS220,61.61,2.5624001026153564,4.159200191497803,45.46379852294922,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KIF1A,0.06,0.002199999988079071,3.5724000930786133,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KIF21A,39.75,1.5666999816894531,3.9410998821258545,25.689699172973633,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KIF5A,1.55,0.05530000105500221,3.5789999961853027,0.5164999961853027,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KLF13,40.83,1.5671000480651855,3.837599992752075,24.77359962463379,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KLHL20,29.92,1.1239999532699585,3.756200075149536,14.404199600219727,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,KRAS,68.53,3.1505000591278076,4.597099781036377,93.79280090332031,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LITAF,49.71,1.9838999509811401,3.991300106048584,36.4197998046875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LMX1A,0.06,0.002099999925121665,3.454900026321411,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LOX,39.66,1.7821999788284302,4.493599891662598,48.73830032348633,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LRP12,1.51,0.05079999938607216,3.3533999919891357,0.48730000853538513,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LRRK2,0.06,0.0019000000320374966,3.095400094985962,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LRSAM1,28.22,1.0300999879837036,3.649899959564209,11.7923002243042,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,LZTR1,6.18,0.20350000262260437,3.29229998588562,2.0952999591827393,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAB21L2,0.06,0.0019000000320374966,3.1417999267578125,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MACF1,77.93,3.6642000675201416,4.701900005340576,94.56269836425781,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAGEL2,0.25,0.0066999997943639755,2.708699941635132,0.07800000160932541,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAP1B,6.28,0.24660000205039978,3.9303998947143555,4.707200050354004,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAP2K1,47.64,1.864300012588501,3.9137001037597656,26.771499633789062,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAP2K2,78.08,3.932300090789795,5.035999774932861,176.514404296875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MAPK8IP3,31.68,1.1986000537872314,3.782900094985962,13.673199653625488,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MATR3,80.06,3.7964999675750732,4.742000102996826,109.61979675292969,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MDM4,44.76,1.7506999969482422,3.9112000465393066,22.629600524902344,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MECOM,56.94,2.7200000286102295,4.7769999504089355,106.85209655761719,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MED12L,2.01,0.07620000094175339,3.7911999225616455,0.8770999908447266,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MED13,64.42,2.739500045776367,4.252500057220459,47.62730026245117,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MEFV,0.03,0.0010000000474974513,3.3118999004364014,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MESP1,4.48,0.1387999951839447,3.097399950027466,1.6957999467849731,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MET,71.1,3.203399896621704,4.5055999755859375,75.23690032958984,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MFAP5,0.12,0.0044999998062849045,3.6120998859405518,0.039000000804662704,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MFN2,29.03,1.0418000221252441,3.589200019836426,13.244400024414062,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MIR96,0.0,0.0,0.0,0.0,False
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MORC2,21.42,0.7767999768257141,3.6261000633239746,8.537199974060059,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MPL,0.25,0.008500000461935997,3.426300048828125,0.07800000160932541,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MPZ,3.06,0.10459999740123749,3.4195001125335693,1.0135999917984009,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MRAS,0.62,0.019600000232458115,3.175600051879883,0.1949000060558319,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MSX2,11.47,0.3869999945163727,3.3743999004364014,5.048299789428711,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MTAP,56.41,2.4309000968933105,4.309100151062012,53.33829879760742,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MTOR,19.47,0.6805999875068665,3.4948999881744385,8.644499778747559,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MUC1,8.59,0.3084999918937683,3.5894999504089355,5.710999965667725,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH10,51.87,2.10509991645813,4.0584001541137695,36.83879852294922,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH11,0.56,0.0203000009059906,3.6556999683380127,0.1754000037908554,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH14,49.71,2.2232000827789307,4.472799777984619,59.16630172729492,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH2,0.03,0.0013000000035390258,4.06220006942749,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH6,0.03,0.0012000000569969416,3.791800022125244,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH7,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYH9,78.49,3.814199924468994,4.859799861907959,123.4977035522461,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYL2,0.06,0.0019000000320374966,3.0998001098632812,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYL3,1.21,0.03709999844431877,3.075500011444092,0.6140000224113464,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYLK,30.29,1.1922999620437622,3.936000108718872,19.764299392700195,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYLK3,1.05,0.03680000081658363,3.497499942779541,0.36059999465942383,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYO6,75.64,3.6157000064849854,4.78000020980835,104.24019622802734,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYO7A,5.53,0.19040000438690186,3.4412999153137207,1.9393999576568604,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,MYOC,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NACC1,22.38,0.7738999724388123,3.458199977874756,9.579999923706055,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NAF1,21.11,0.754800021648407,3.574899911880493,9.472800254821777,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NARS1,63.18,2.7202999591827393,4.3053998947143555,65.34500122070312,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEB,2.69,0.0989999994635582,3.683000087738037,1.0135999917984009,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEDD4L,90.02,4.7972002029418945,5.3292999267578125,210.62449645996094,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEFH,3.06,0.09969999641180038,3.257699966430664,1.2863999605178833,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEFL,0.31,0.010400000028312206,3.3661000728607178,0.2533999979496002,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEK1,21.98,0.8141000270843506,3.7042999267578125,10.242799758911133,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEK8,7.02,0.2379000037908554,3.389899969100952,2.455899953842163,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NEXN,4.91,0.1770000010728836,3.600399971008301,1.8809000253677368,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NFKB1,41.33,1.6444000005722046,3.9788999557495117,24.724899291992188,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NFKB2,19.6,0.6876000165939331,3.5085999965667725,7.864799976348877,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NFKBIA,60.09,2.704200029373169,4.500100135803223,83.13099670410156,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NKX2-1,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NOD2,0.09,0.00279999990016222,3.0053999423980713,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NOTCH2,22.57,0.8140000104904175,3.6071999073028564,9.570300102233887,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NOVA2,0.09,0.00279999990016222,3.0315001010894775,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NPRL2,25.69,0.8912000060081482,3.4695000648498535,10.661800384521484,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NR2F2,42.04,1.646399974822998,3.916300058364868,26.907899856567383,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NRAS,54.31,2.149899959564209,3.958400011062622,35.074798583984375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,NRL,8.84,0.31049999594688416,3.512700080871582,3.0504000186920166,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,OPA1,49.95,2.0020999908447266,4.007900238037109,32.59939956665039,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,OPA3,32.64,1.1950000524520874,3.6607000827789307,14.969400405883789,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,OPTN,83.59,4.213900089263916,5.041399955749512,157.9293975830078,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,ORAI1,38.27,1.4292000532150269,3.734600067138672,23.954999923706055,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,OSBPL2,39.6,1.503000020980835,3.795599937438965,19.49139976501465,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,P2RX2,0.03,0.0010000000474974513,3.147900104522705,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,P2RY12,0.12,0.004000000189989805,3.26419997215271,0.039000000804662704,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PACS1,47.45,1.9318000078201294,4.071199893951416,30.52359962463379,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PACS2,18.89,0.6419000029563904,3.398400068283081,7.45550012588501,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PARN,27.11,0.9961000084877014,3.674299955368042,12.211400032043457,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PCGF2,44.05,1.6509000062942505,3.7479000091552734,24.948999404907227,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PCSK9,31.53,1.2402000427246094,3.933300018310547,21.9960994720459,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PDGFRA,9.15,0.3504999876022339,3.8304998874664307,4.2393999099731445,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PDX1,12.18,0.4075999855995178,3.346400022506714,4.950799942016602,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PFN1,90.85,6.156400203704834,6.776500225067139,1269.10693359375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PIEZO1,29.18,1.063099980354309,3.643199920654297,15.251999855041504,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PIK3CA,44.17,1.7582999467849731,3.9804999828338623,24.841800689697266,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PIK3CD,5.5,0.19740000367164612,3.587899923324585,1.9198999404907227,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PIK3R1,71.78,3.2165000438690186,4.481200218200684,76.03610229492188,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PIK3R2,44.11,1.6916999816894531,3.835099935531616,27.911699295043945,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PLAU,1.76,0.06279999762773514,3.5634000301361084,1.2863999605178833,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PLCB4,8.13,0.3059999942779541,3.7639000415802,6.393199920654297,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PLIN1,0.37,0.011699999682605267,3.150899887084961,0.1168999969959259,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PLN,0.09,0.0031999999191612005,3.471400022506714,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PMP2,0.03,0.0007999999797903001,2.5,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POFUT1,30.85,1.0918999910354614,3.5394999980926514,13.488100051879883,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POLD1,15.58,0.5339000225067139,3.4268999099731445,6.256800174713135,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POLE,13.32,0.4740000069141388,3.557499885559082,5.593999862670898,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POLR1B,16.45,0.5745999813079834,3.4941999912261963,7.0655999183654785,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POLR3B,20.4,0.7384999990463257,3.6198999881744385,8.702899932861328,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,POU3F3,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPARG,82.38,4.541800022125244,5.513299942016602,299.15460205078125,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPM1D,31.25,1.2049000263214111,3.855299949645996,16.226600646972656,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPOX,13.35,0.44749999046325684,3.351099967956543,5.087299823760986,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPP1CB,83.46,4.112800121307373,4.927700042724609,129.96890258789062,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPP1R12A,74.81,3.3994998931884766,4.544300079345703,80.89920043945312,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPP2CA,69.24,3.030900001525879,4.377200126647949,67.55729675292969,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPP2R1A,72.8,3.4017999172210693,4.672900199890137,118.64440155029297,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PPP2R5D,19.6,0.6804999709129333,3.472399950027466,7.923299789428711,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRDM16,23.83,0.92330002784729,3.8740999698638916,11.343999862670898,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRKAG2,31.07,1.1606999635696411,3.7362000942230225,17.62030029296875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRKG1,1.82,0.06610000133514404,3.6224000453948975,0.5945000052452087,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PROC,26.62,0.9905999898910522,3.722100019454956,14.140999794006348,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PROK2,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PROKR2,0.03,0.0007999999797903001,2.5102999210357666,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PROM1,37.71,1.5721999406814575,4.168900012969971,34.89939880371094,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PROS1,51.65,2.0964999198913574,4.058800220489502,36.682899475097656,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRPF3,27.6,0.9987999796867371,3.6184000968933105,11.42199993133545,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRPF31,51.44,2.042799949645996,3.9714999198913574,38.68080139160156,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRPF4,35.3,1.288699984550476,3.650700092315674,17.62030029296875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRPF8,54.47,2.1496999263763428,3.946899890899658,34.07099914550781,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRPH2,0.37,0.014499999582767487,3.904599905014038,0.1266999989748001,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PRSS1,0.9,0.033799998462200165,3.7681000232696533,0.886900007724762,True
